encoder__Employment_Type_Self employed,encoder__Region_ID_R2,encoder__Region_ID_R3,encoder__Region_ID_R4,encoder__Region_ID_nan,remainder__Loan_Id,remainder__Disbursed_Amount,remainder__Asset_Cost,remainder__ltv,remainder__Branch_Id,remainder__City_Code,remainder__State_Code,remainder__Postal_Code,remainder__Date_of_Birth,remainder__DisbursalDate,remainder__MobileNo_Avl_Flag,remainder__Aadhar_flag,remainder__PAN_flag,remainder__VoterID_flag,remainder__Driving_flag,remainder__Passport_flag,remainder__PERFORM_CNS.SCORE,remainder__DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,remainder__CREDIT.HISTORY.LENGTH,remainder__NO.OF_INQUIRIES,remainder__State_Name,remainder__Loan_Default,Age
1.0,1.0,0.0,0.0,0.0,16685,58973,74306,83.44,159,CT19,ST12,570028,11-01-1987,15-09-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Karnataka,0,31
1.0,0.0,0.0,0.0,1.0,16686,52078,63782,84.66,251,CT16,ST23,737101,14-01-1992,22-08-2018,1,0,1,1,0,0,0,0,0yrs 0mon,0,Sikkim,1,26
0.0,0.0,0.0,0.0,0.0,16687,45849,71263,65.95,14,CT18,ST21,141003,04-01-1970,03-10-2018,1,1,0,0,0,0,706,0,4yrs 8mon,0,Punjab,0,48
1.0,1.0,0.0,0.0,0.0,16688,43394,75752,59.4,42,CT03,ST24,600020,01-03-1987,04-10-2018,1,1,0,0,0,0,15,0,0yrs 0mon,0,Tamil Nadu,1,31
1.0,0.0,0.0,0.0,1.0,16689,62270,75370,84.99,43,CT21,ST27,248141,17-08-1975,13-08-2018,1,1,0,0,0,0,300,1,5yrs 4mon,1,Uttarakhand,1,43
1.0,0.0,0.0,0.0,0.0,16690,96899,167819,58.99,1,CT18,ST21,141003,01-01-1980,16-08-2018,1,1,0,0,0,0,521,1,11yrs 10mon,0,Punjab,0,38
1.0,0.0,0.0,0.0,1.0,16691,52078,63670,83.24,9,CT22,ST14,453551,01-01-1990,06-10-2018,1,1,0,0,0,0,572,1,9yrs 10mon,0,Madhya Pradesh,1,28
0.0,0.0,0.0,1.0,0.0,16692,70317,84325,84.79,147,CT17,ST07,391510,01-01-1962,17-10-2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,Gujarat,1,56
1.0,1.0,0.0,0.0,0.0,16693,38439,58900,67.91,3,CT29,ST24,632001,13-10-1995,16-08-2018,1,1,0,0,0,0,680,0,0yrs 7mon,1,Tamil Nadu,0,22
1.0,0.0,1.0,0.0,0.0,16694,51738,65112,81.4,18,CT28,ST11,834008,01-01-1963,04-08-2018,1,1,0,0,0,0,300,1,6yrs 0mon,0,Jharkhand,1,55
0.0,0.0,1.0,0.0,0.0,16695,37839,64543,61.97,65,CT27,ST11,832102,05-04-1989,28-08-2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,Jharkhand,1,29
1.0,1.0,0.0,0.0,0.0,16696,37439,73530,51.68,147,CT19,ST12,570028,02-01-1974,23-10-2018,1,1,0,0,0,0,679,0,5yrs 9mon,2,Karnataka,0,44
1.0,1.0,0.0,0.0,0.0,16697,52703,70852,76.22,67,CT03,ST24,600020,21-02-1977,23-10-2018,1,1,0,0,0,0,300,0,2yrs 11mon,0,Tamil Nadu,0,41
1.0,1.0,0.0,0.0,0.0,16698,43294,74300,59.08,16,CT24,ST13,680503,01-01-1976,24-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Kerala,1,42
0.0,0.0,0.0,1.0,0.0,16699,59447,77305,79.56,249,CT01,ST15,400001,06-08-1987,26-09-2018,1,1,0,0,0,0,670,0,3yrs 3mon,0,Maharashtra,0,31
0.0,0.0,0.0,0.0,1.0,16700,59732,89732,67.76,76,CT22,ST14,453551,04-07-1995,18-09-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Madhya Pradesh,0,23
0.0,1.0,0.0,0.0,0.0,16701,52078,68065,79.34,162,CT25,ST01,524225,02-02-1974,25-08-2018,1,1,0,0,0,0,738,0,3yrs 0mon,0,Andhra Pradesh,0,44
1.0,0.0,1.0,0.0,0.0,16702,64169,82520,79.98,65,CT08,ST29,700027,07-06-1992,24-10-2018,1,0,1,1,0,0,0,0,0yrs 0mon,1,West Bengal,1,26
0.0,0.0,0.0,0.0,0.0,16703,48349,86370,56.73,19,CT18,ST21,141003,27-12-1988,21-10-2018,1,1,0,0,0,0,763,0,1yrs 6mon,0,Punjab,0,29
1.0,0.0,0.0,0.0,1.0,16704,53639,80357,69.69,104,CT22,ST14,453551,31-08-1995,27-09-2018,1,1,0,0,0,0,595,0,7yrs 10mon,3,Madhya Pradesh,0,23
1.0,0.0,0.0,0.0,1.0,16705,38090,68682,58.24,8,CT16,ST23,737101,19-07-1986,25-10-2018,1,1,0,0,0,0,16,0,0yrs 9mon,0,Sikkim,0,32
0.0,0.0,0.0,0.0,1.0,16706,49008,63108,79.94,8,CT21,ST27,248141,23-09-1962,31-10-2018,1,1,0,0,0,0,660,0,4yrs 3mon,0,Uttarakhand,0,56
0.0,1.0,0.0,0.0,0.0,16707,36439,57063,66.59,103,CT03,ST24,600020,11-01-1994,14-08-2018,1,1,0,0,0,0,737,0,1yrs 1mon,0,Tamil Nadu,0,24
0.0,0.0,0.0,0.0,0.0,16708,40964,67140,64.05,67,CT18,ST21,141003,01-01-1976,16-08-2018,1,0,0,1,0,0,16,0,1yrs 0mon,0,Punjab,0,42
0.0,1.0,0.0,0.0,0.0,16709,65369,74300,89.77,2,CT19,ST12,570028,02-05-1977,30-08-2018,1,1,0,0,0,0,710,0,1yrs 0mon,0,Karnataka,0,41
1.0,0.0,1.0,0.0,0.0,16710,51339,65951,80.0,251,CT27,ST11,832102,23-12-1983,04-08-2018,1,0,1,1,0,0,15,0,0yrs 0mon,0,Jharkhand,0,34
0.0,1.0,0.0,0.0,0.0,16711,53703,68270,80.56,67,CT25,ST01,524225,30-08-1984,17-10-2018,1,1,0,0,0,0,825,0,0yrs 7mon,0,Andhra Pradesh,1,34
0.0,0.0,1.0,0.0,0.0,16712,48728,67889,73.87,85,CT28,ST11,834008,01-01-1986,31-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,1,Jharkhand,1,32
1.0,0.0,0.0,0.0,1.0,16713,40394,71356,58.86,3,CT16,ST23,737101,03-11-1979,09-08-2018,1,1,1,0,0,0,681,0,2yrs 3mon,0,Sikkim,0,38
1.0,0.0,0.0,0.0,1.0,16714,31984,57700,57.19,7,CT12,ST28,201301,22-09-1996,11-08-2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,Uttar Pradesh,0,21
0.0,0.0,0.0,0.0,1.0,16715,56013,70439,82.34,17,CT20,ST28,208002,31-08-1991,21-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Uttar Pradesh,0,26
1.0,0.0,0.0,0.0,0.0,16716,53303,76771,71.64,152,CT09,ST34,110039,02-05-1993,30-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Delhi,0,25
1.0,0.0,0.0,0.0,1.0,16717,48349,75933,64.53,48,CT21,ST27,248141,10-12-1988,24-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Uttarakhand,0,29
1.0,0.0,1.0,0.0,0.0,16718,70123,95700,74.19,2,CT28,ST11,834008,11-07-1992,24-10-2018,1,1,0,0,0,0,825,1,0yrs 6mon,0,Jharkhand,0,26
0.0,1.0,0.0,0.0,0.0,16719,46950,58251,83.43,15,CT04,ST24,642205,07-10-1989,28-08-2018,1,1,0,0,0,0,738,0,0yrs 3mon,1,Tamil Nadu,0,28
0.0,0.0,0.0,0.0,1.0,16720,60747,80639,76.89,18,CT20,ST28,208002,05-01-1997,29-10-2018,1,1,0,0,0,0,611,0,0yrs 9mon,0,Uttar Pradesh,0,21
0.0,0.0,1.0,0.0,0.0,16721,56813,70589,85.0,20,CT15,ST20,751022,01-03-1997,14-08-2018,1,1,0,0,0,0,653,0,1yrs 9mon,0,Odisha,0,21
1.0,0.0,0.0,0.0,1.0,16722,45349,63138,74.44,103,CT16,ST23,737101,01-01-1988,07-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Sikkim,0,30
0.0,0.0,0.0,1.0,0.0,16723,69284,83500,84.99,2,CT02,ST15,411002,30-03-1995,15-09-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Maharashtra,0,23
0.0,0.0,1.0,0.0,0.0,16724,27875,40458,74.89,160,CT27,ST11,832102,10-08-1988,22-08-2018,1,1,0,0,0,0,0,0,1yrs 1mon,1,Jharkhand,0,30
1.0,0.0,0.0,0.0,1.0,16725,64582,74023,89.16,2,CT16,ST23,737101,10-05-1986,04-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Sikkim,0,32
1.0,0.0,1.0,0.0,0.0,16726,58913,66924,89.65,72,CT15,ST20,751022,28-12-1986,14-10-2018,1,1,1,0,0,0,0,0,0yrs 0mon,0,Odisha,0,31
0.0,1.0,0.0,0.0,0.0,16727,55013,74396,75.27,16,CT10,ST12,560034,01-01-1974,25-10-2018,1,1,0,0,0,0,825,0,0yrs 7mon,0,Karnataka,0,44
1.0,1.0,0.0,0.0,0.0,16728,51578,76487,69.29,217,CT03,ST24,600020,01-01-1990,18-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Tamil Nadu,0,28
1.0,0.0,0.0,0.0,1.0,16729,49558,87831,59.2,74,CT21,ST27,248141,01-06-1979,21-09-2018,1,1,0,0,0,0,614,0,2yrs 5mon,0,Uttarakhand,0,39
1.0,0.0,0.0,0.0,1.0,16730,39994,62189,66.89,34,CT20,ST28,208002,11-07-1994,30-08-2018,1,0,0,1,0,0,836,0,4yrs 10mon,0,Uttar Pradesh,0,24
1.0,0.0,0.0,0.0,0.0,16731,72717,107285,69.81,104,CT18,ST21,141003,01-01-1988,28-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Punjab,1,30
1.0,1.0,0.0,0.0,0.0,16732,68382,85919,81.47,48,CT10,ST12,560034,01-01-1964,13-09-2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,Karnataka,0,54
0.0,1.0,0.0,0.0,0.0,16733,52803,65692,81.44,13,CT19,ST12,570028,01-11-1981,24-08-2018,1,1,0,0,0,0,658,0,3yrs 3mon,0,Karnataka,0,36
1.0,0.0,0.0,0.0,1.0,16734,41594,60028,71.97,34,CT22,ST14,453551,01-01-1983,09-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Madhya Pradesh,0,35
1.0,0.0,0.0,0.0,1.0,16735,73425,88000,85.2,2,CT16,ST23,737101,22-12-1979,21-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Sikkim,1,38
0.0,0.0,0.0,0.0,0.0,16736,40894,63831,65.8,14,CT09,ST34,110039,01-01-1985,09-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Delhi,0,33
0.0,1.0,0.0,0.0,0.0,16737,55513,69547,82.68,63,CT03,ST24,600020,12-01-1976,13-10-2018,1,1,0,0,0,0,836,0,2yrs 1mon,0,Tamil Nadu,1,42
1.0,0.0,0.0,0.0,1.0,16738,57664,68496,86.14,2,CT21,ST27,248141,08-03-1978,08-09-2018,1,1,0,0,0,0,708,0,0yrs 3mon,0,Uttarakhand,0,40
0.0,0.0,0.0,0.0,1.0,16739,80399,109713,74.93,254,CT20,ST28,208002,11-10-1992,31-10-2018,1,0,1,1,0,0,0,0,0yrs 0mon,0,Uttar Pradesh,1,26
1.0,0.0,0.0,0.0,0.0,16740,41710,81500,53.37,65,CT09,ST34,110039,02-12-1975,25-10-2018,1,0,0,1,0,0,653,1,5yrs 3mon,1,Delhi,1,42
0.0,0.0,1.0,0.0,0.0,16741,59047,67504,89.92,67,CT15,ST20,751022,01-01-1972,25-09-2018,1,1,0,0,0,0,858,0,1yrs 4mon,0,Odisha,0,46
0.0,1.0,0.0,0.0,0.0,16742,36659,62391,62.51,74,CT19,ST12,570028,26-02-1984,31-08-2018,1,1,0,0,0,0,15,0,0yrs 1mon,0,Karnataka,0,34
0.0,0.0,0.0,0.0,0.0,16743,57013,69606,83.33,16,CT06,ST22,302029,11-11-1991,29-10-2018,1,1,1,0,0,0,0,0,0yrs 0mon,1,Rajasthan,0,26
1.0,0.0,0.0,1.0,0.0,16744,59259,80200,74.81,136,CT01,ST15,400001,09-04-1985,27-09-2018,1,1,0,0,0,0,388,1,10yrs 2mon,0,Maharashtra,0,33
1.0,1.0,0.0,0.0,0.0,16745,53139,92861,60.31,120,CT19,ST12,570028,01-01-1997,24-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Karnataka,1,21
0.0,1.0,0.0,0.0,0.0,16746,95399,146384,66.26,103,CT25,ST01,524225,14-11-1995,12-09-2018,1,1,0,0,0,0,708,0,1yrs 3mon,0,Andhra Pradesh,0,22
0.0,0.0,1.0,0.0,0.0,16747,58003,72443,82.81,85,CT27,ST11,832102,11-06-1994,01-08-2018,1,1,0,0,0,0,595,2,0yrs 11mon,1,Jharkhand,1,24
0.0,1.0,0.0,0.0,0.0,16748,54759,81500,68.1,16,CT24,ST13,680503,01-01-1991,17-09-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Kerala,0,27
1.0,0.0,0.0,0.0,0.0,16749,47349,62304,78.65,67,CT06,ST22,302029,01-01-1985,03-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Rajasthan,0,33
1.0,1.0,0.0,0.0,0.0,16750,58493,76825,79.4,8,CT24,ST13,680503,16-10-1986,25-09-2018,1,1,0,0,0,0,707,0,3yrs 0mon,0,Kerala,1,31
0.0,0.0,0.0,0.0,1.0,16751,68169,82852,84.49,19,CT22,ST14,453551,18-05-1986,14-10-2018,1,1,0,0,0,0,15,0,0yrs 0mon,0,Madhya Pradesh,0,32
0.0,0.0,0.0,0.0,0.0,16752,51303,70723,74.94,48,CT18,ST21,141003,01-01-1975,30-10-2018,1,1,0,0,0,0,738,0,0yrs 5mon,0,Punjab,0,43
1.0,0.0,0.0,0.0,0.0,16753,46749,67386,71.23,67,CT18,ST21,141003,07-12-1979,25-09-2018,1,1,0,0,0,0,15,0,0yrs 0mon,1,Punjab,1,38
0.0,1.0,0.0,0.0,0.0,16754,29584,70482,43.98,13,CT04,ST24,642205,05-12-1981,07-08-2018,1,1,0,0,0,0,768,0,3yrs 10mon,0,Tamil Nadu,0,36
1.0,0.0,0.0,0.0,1.0,16755,58413,70884,84.93,19,CT21,ST27,248141,22-12-1989,30-10-2018,1,0,1,0,0,0,825,0,0yrs 7mon,0,Uttarakhand,0,28
0.0,0.0,1.0,0.0,0.0,16756,45849,64091,74.89,68,CT13,ST04,801110,01-01-1993,16-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Bihar,0,25
1.0,1.0,0.0,0.0,0.0,16757,49603,59720,84.56,72,CT04,ST24,642205,05-01-1995,10-08-2018,1,1,0,0,0,0,17,1,0yrs 2mon,2,Tamil Nadu,0,23
0.0,0.0,0.0,0.0,0.0,16758,38439,53490,74.78,3,CT18,ST21,141003,02-04-1989,30-10-2018,1,1,0,1,0,0,0,0,0yrs 0mon,0,Punjab,0,29
0.0,0.0,0.0,1.0,0.0,16759,60697,73033,84.89,146,CT11,ST07,382460,01-01-1999,27-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Gujarat,0,19
1.0,0.0,0.0,0.0,1.0,16760,56889,67800,85.0,68,CT20,ST28,208002,22-04-1992,27-10-2018,1,1,0,0,0,0,549,0,1yrs 2mon,2,Uttar Pradesh,1,26
1.0,0.0,0.0,0.0,1.0,16761,70817,113072,64.56,120,CT12,ST28,201301,01-01-1989,30-09-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Uttar Pradesh,1,29
0.0,0.0,1.0,0.0,0.0,16762,29595,69892,45.63,36,CT28,ST11,834008,30-05-1991,18-08-2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,Jharkhand,1,27
1.0,0.0,0.0,1.0,0.0,16763,57759,83532,70.63,7,CT01,ST15,400001,24-01-1993,09-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Maharashtra,0,25
1.0,1.0,0.0,0.0,0.0,16764,40394,67193,62.51,20,CT19,ST12,570028,17-05-1996,26-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Karnataka,0,22
0.0,0.0,0.0,0.0,0.0,16765,57259,69450,83.51,147,CT18,ST21,141003,01-01-1983,25-09-2018,1,1,0,0,0,0,825,0,0yrs 6mon,0,Punjab,0,35
0.0,1.0,0.0,0.0,0.0,16766,57259,66000,87.88,2,CT24,ST13,680503,09-11-1996,08-09-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Kerala,0,21
1.0,1.0,0.0,0.0,0.0,16767,51098,81752,64.83,42,CT04,ST24,642205,01-01-1984,23-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Tamil Nadu,0,34
1.0,1.0,0.0,0.0,0.0,16768,63713,74908,86.77,5,CT07,ST13,682001,11-03-1991,22-10-2018,1,1,1,0,0,0,681,1,1yrs 11mon,5,Kerala,0,27
1.0,0.0,0.0,0.0,0.0,16769,64809,90951,74.77,159,CT09,ST34,110039,01-01-1995,23-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Delhi,0,23
1.0,1.0,0.0,0.0,0.0,16770,41394,56116,76.63,74,CT07,ST13,682001,12-03-1971,01-08-2018,1,1,1,0,0,0,15,0,0yrs 2mon,0,Kerala,0,47
0.0,1.0,0.0,0.0,0.0,16771,58978,71978,83.36,147,CT03,ST24,600020,30-08-1996,30-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Tamil Nadu,0,22
1.0,0.0,1.0,0.0,0.0,16772,57913,66486,89.79,61,CT27,ST11,832102,21-10-1958,30-09-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Jharkhand,0,59
0.0,0.0,0.0,0.0,0.0,16773,50703,67500,77.04,67,CT09,ST34,110039,01-02-1983,22-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Delhi,0,35
1.0,0.0,0.0,1.0,0.0,16774,57159,72500,80.69,66,CT17,ST07,391510,29-08-1981,23-10-2018,1,1,0,0,0,0,697,0,0yrs 11mon,0,Gujarat,0,37
0.0,0.0,1.0,0.0,0.0,16775,29229,58021,51.19,105,CT27,ST11,832102,19-05-1989,19-10-2018,1,1,0,0,0,0,746,0,0yrs 8mon,0,Jharkhand,0,29
1.0,0.0,1.0,0.0,0.0,16776,54759,76711,73.0,9,CT08,ST29,700027,27-10-1990,17-09-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,West Bengal,0,27
0.0,1.0,0.0,0.0,0.0,16777,44949,77057,59.18,82,CT04,ST24,642205,21-10-1991,03-09-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Tamil Nadu,0,26
1.0,1.0,0.0,0.0,0.0,16778,61101,79941,79.0,251,CT29,ST24,632001,30-09-1974,26-09-2018,1,0,1,0,0,0,0,0,0yrs 0mon,0,Tamil Nadu,0,44
1.0,1.0,0.0,0.0,0.0,16779,53503,61220,88.53,3,CT23,ST12,575001,01-01-1975,27-09-2018,1,1,1,0,0,0,0,0,0yrs 0mon,0,Karnataka,0,43
1.0,0.0,0.0,1.0,0.0,16780,47349,56615,86.55,103,CT02,ST15,411002,21-01-1997,22-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Maharashtra,0,21
0.0,1.0,0.0,0.0,0.0,16781,53200,76700,71.71,34,CT25,ST01,524225,01-07-1986,18-09-2018,1,1,0,0,0,0,0,0,0yrs 0mon,1,Andhra Pradesh,0,32
1.0,0.0,0.0,1.0,0.0,16782,54700,66159,84.95,18,CT14,ST07,394651,02-01-1971,08-09-2018,1,1,0,0,0,0,305,0,2yrs 5mon,0,Gujarat,1,47
1.0,1.0,0.0,0.0,0.0,16783,46849,81171,61.6,103,CT24,ST13,680503,05-09-1995,15-10-2018,1,1,0,0,0,0,17,0,0yrs 2mon,1,Kerala,0,23
0.0,0.0,0.0,0.0,1.0,16784,65882,79602,84.92,147,CT16,ST23,737101,05-04-1991,10-09-2018,1,1,0,0,0,0,738,0,0yrs 3mon,1,Sikkim,0,27
1.0,1.0,0.0,0.0,0.0,16785,69817,96950,74.27,10,CT29,ST24,632001,10-10-1992,25-08-2018,1,1,0,0,0,0,621,0,1yrs 10mon,0,Tamil Nadu,1,25
1.0,0.0,1.0,0.0,0.0,16786,55217,72500,77.99,2,CT13,ST04,801110,18-10-1978,11-08-2018,1,1,0,0,0,0,623,0,1yrs 5mon,0,Bihar,0,39
0.0,0.0,0.0,1.0,0.0,16787,55013,78682,71.17,120,CT17,ST07,391510,01-01-1959,27-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Gujarat,0,59
1.0,0.0,0.0,1.0,0.0,16788,64826,90467,74.94,36,CT11,ST07,382460,01-01-1985,28-09-2018,1,0,0,1,0,0,16,0,2yrs 0mon,0,Gujarat,0,33
0.0,1.0,0.0,0.0,0.0,16789,60213,72074,84.64,146,CT23,ST12,575001,01-01-1981,24-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Karnataka,0,37
1.0,0.0,1.0,0.0,0.0,16790,53759,84981,65.31,9,CT08,ST29,700027,01-01-1989,08-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,West Bengal,0,29
0.0,0.0,0.0,1.0,0.0,16791,44349,58876,78.13,19,CT14,ST07,394651,29-02-1984,20-08-2018,1,1,0,0,0,0,691,0,2yrs 2mon,2,Gujarat,0,34
0.0,0.0,1.0,0.0,0.0,16792,50355,58234,89.81,61,CT28,ST11,834008,01-06-1969,21-09-2018,1,1,0,0,0,0,0,0,0yrs 0mon,2,Jharkhand,0,49
0.0,0.0,0.0,1.0,0.0,16793,63347,76524,84.94,67,CT11,ST07,382460,14-04-1974,26-10-2018,1,1,0,0,0,0,717,1,2yrs 6mon,0,Gujarat,1,44
0.0,0.0,1.0,0.0,0.0,16794,36800,65012,58.45,18,CT28,ST11,834008,01-03-1993,17-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Jharkhand,0,25
1.0,0.0,0.0,1.0,0.0,16795,45870,65948,74.91,3,CT11,ST07,382460,19-11-1989,11-08-2018,1,1,0,0,0,0,18,0,1yrs 11mon,0,Gujarat,1,28
1.0,1.0,0.0,0.0,0.0,16796,56259,73538,77.51,42,CT29,ST24,632001,10-03-1978,24-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Tamil Nadu,0,40
1.0,0.0,1.0,0.0,0.0,16797,59947,111800,55.46,11,CT15,ST20,751022,22-03-1987,24-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Odisha,0,31
0.0,0.0,0.0,0.0,1.0,16798,47599,73001,67.12,74,CT21,ST27,248141,01-01-1971,27-10-2018,1,1,0,0,0,0,768,0,2yrs 0mon,0,Uttarakhand,0,47
0.0,1.0,0.0,0.0,0.0,16799,49456,64535,79.61,117,CT23,ST12,575001,15-06-1976,24-09-2018,1,1,0,0,0,0,14,1,1yrs 10mon,0,Karnataka,0,42
0.0,1.0,0.0,0.0,0.0,16800,75679,103570,74.35,18,CT04,ST24,642205,09-02-1994,20-09-2018,1,1,0,0,0,0,671,0,3yrs 2mon,0,Tamil Nadu,0,24
1.0,0.0,1.0,0.0,0.0,16801,43429,65460,70.27,36,CT13,ST04,801110,01-10-1968,12-09-2018,1,0,0,1,0,0,579,0,4yrs 1mon,0,Bihar,0,49
1.0,1.0,0.0,0.0,0.0,16802,42394,66118,65.04,34,CT04,ST24,642205,09-06-1955,17-10-2018,1,1,0,0,0,0,16,0,3yrs 8mon,0,Tamil Nadu,0,63
0.0,1.0,0.0,0.0,0.0,16803,57509,71208,82.15,35,CT10,ST12,560034,12-05-1996,07-08-2018,1,1,0,0,0,0,778,0,0yrs 9mon,1,Karnataka,0,22
1.0,0.0,0.0,0.0,0.0,16804,66382,80000,84.38,2,CT06,ST22,302029,22-06-1997,30-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Rajasthan,0,21
0.0,0.0,1.0,0.0,0.0,16805,66082,76500,87.84,2,CT08,ST29,700027,05-02-1997,31-10-2018,1,1,0,0,0,0,763,0,0yrs 5mon,1,West Bengal,1,21
0.0,0.0,1.0,0.0,0.0,16806,57013,69674,83.24,146,CT27,ST11,832102,01-01-1980,09-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Jharkhand,0,38
0.0,1.0,0.0,0.0,0.0,16807,59513,81245,75.08,13,CT25,ST01,524225,04-10-1993,16-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Andhra Pradesh,0,24
1.0,0.0,0.0,0.0,1.0,16808,61147,78850,79.9,10,CT20,ST28,208002,18-03-1996,29-09-2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,Uttar Pradesh,1,22
1.0,0.0,0.0,1.0,0.0,16809,61680,72352,89.98,249,CT17,ST07,391510,30-11-1993,27-09-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Gujarat,1,24
0.0,0.0,0.0,0.0,0.0,16810,52333,70979,78.9,42,CT18,ST21,141003,17-06-1970,04-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Punjab,0,48
0.0,0.0,0.0,1.0,0.0,16811,70817,86240,83.49,2,CT02,ST15,411002,09-12-1985,24-10-2018,1,1,0,0,0,0,17,0,0yrs 2mon,0,Maharashtra,0,32
0.0,0.0,0.0,0.0,0.0,16812,50803,64401,81.52,19,CT18,ST21,141003,10-07-1972,08-09-2018,1,1,0,0,0,0,597,2,3yrs 2mon,0,Punjab,0,46
0.0,0.0,0.0,1.0,0.0,16813,44349,73568,62.53,251,CT17,ST07,391510,01-10-1960,23-10-2018,1,0,0,1,0,0,836,0,1yrs 11mon,0,Gujarat,0,58
0.0,0.0,1.0,0.0,0.0,16814,41182,52700,80.65,15,CT27,ST11,832102,01-01-1994,25-08-2018,1,1,0,0,0,0,588,1,5yrs 9mon,0,Jharkhand,0,24
1.0,1.0,0.0,0.0,0.0,16815,96490,209454,47.27,9,CT05,ST25,500004,02-05-1993,15-10-2018,1,1,0,0,0,0,620,0,3yrs 0mon,0,Telangana,0,25
1.0,0.0,0.0,0.0,0.0,16816,58800,67615,90.0,85,CT18,ST21,141003,04-03-1986,06-10-2018,1,1,0,0,0,0,738,0,0yrs 3mon,0,Punjab,1,32
1.0,1.0,0.0,0.0,0.0,16817,56413,65368,88.73,34,CT10,ST12,560034,27-05-1969,27-09-2018,1,0,0,1,0,0,300,1,6yrs 2mon,2,Karnataka,0,49
0.0,0.0,0.0,0.0,1.0,16818,59059,66500,89.92,2,CT22,ST14,453551,01-01-1972,18-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Madhya Pradesh,0,46
0.0,1.0,0.0,0.0,0.0,16819,47749,68456,71.58,18,CT23,ST12,575001,01-01-1996,29-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,1,Karnataka,1,22
0.0,0.0,1.0,0.0,0.0,16820,62947,87691,72.98,19,CT27,ST11,832102,25-11-1993,29-10-2018,1,1,0,0,0,0,300,0,3yrs 1mon,0,Jharkhand,0,24
0.0,1.0,0.0,0.0,0.0,16821,49145,64180,77.91,105,CT23,ST12,575001,03-03-1987,28-09-2018,1,1,0,0,0,0,825,0,2yrs 0mon,0,Karnataka,0,31
0.0,0.0,1.0,0.0,0.0,16822,49713,68744,77.1,20,CT27,ST11,832102,01-01-1982,21-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Jharkhand,0,36
1.0,0.0,0.0,1.0,0.0,16823,80086,102900,79.59,20,CT17,ST07,391510,07-05-1990,09-10-2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,Gujarat,0,28
